date,realtime_end,realtime_start,value
2010-11-18,2019-09-15,2019-09-15,4666.89
2010-11-19,2019-09-15,2019-09-15,4698.58
2010-11-22,2019-09-15,2019-09-15,4707.62
2010-11-23,2019-09-15,2019-09-15,4665.73
2010-11-24,2019-09-15,2019-09-15,4770.39
2010-11-25,2019-09-15,2019-09-15,
2010-11-26,2019-09-15,2019-09-15,4752.14
2010-11-29,2019-09-15,2019-09-15,4755.4
2010-11-30,2019-09-15,2019-09-15,4724.88
2010-12-01,2019-09-15,2019-09-15,4767.85
2010-12-02,2019-09-15,2019-09-15,4836.4
2010-12-03,2019-09-15,2019-09-15,4839.42
2010-12-06,2019-09-15,2019-09-15,4844.33
2010-12-07,2019-09-15,2019-09-15,4859.19
2010-12-08,2019-09-15,2019-09-15,4781.1
2010-12-09,2019-09-15,2019-09-15,4733.89
2010-12-10,2019-09-15,2019-09-15,4780.9
2010-12-13,2019-09-15,2019-09-15,4785.45
2010-12-14,2019-09-15,2019-09-15,4727.15
2010-12-15,2019-09-15,2019-09-15,4677.45
2010-12-16,2019-09-15,2019-09-15,4690.8
2010-12-17,2019-09-15,2019-09-15,4730.56
2010-12-20,2019-09-15,2019-09-15,4795.16
2010-12-21,2019-09-15,2019-09-15,4848.12
2010-12-22,2019-09-15,2019-09-15,4877.92
2010-12-23,2019-09-15,2019-09-15,4855.54
2010-12-24,2019-09-15,2019-09-15,
2010-12-27,2019-09-15,2019-09-15,4917.78
2010-12-28,2019-09-15,2019-09-15,4934.63
2010-12-29,2019-09-15,2019-09-15,4954.04
2010-12-30,2019-09-15,2019-09-15,4963.8
2010-12-31,2019-09-15,2019-09-15,4948.72
2011-01-03,2019-09-15,2019-09-15,5045.75
2011-01-04,2019-09-15,2019-09-15,4944.18
2011-01-05,2019-09-15,2019-09-15,4973.39
2011-01-06,2019-09-15,2019-09-15,4922.35
2011-01-07,2019-09-15,2019-09-15,4920.4
2011-01-10,2019-09-15,2019-09-15,4919.4
2011-01-11,2019-09-15,2019-09-15,4910.22
2011-01-12,2019-09-15,2019-09-15,4940.27
2011-01-13,2019-09-15,2019-09-15,4950.58
2011-01-14,2019-09-15,2019-09-15,4989.11
2011-01-17,2019-09-15,2019-09-15,
2011-01-18,2019-09-15,2019-09-15,5028.87
2011-01-19,2019-09-15,2019-09-15,4957.45
2011-01-20,2019-09-15,2019-09-15,4961.75
2011-01-21,2019-09-15,2019-09-15,4976.17
2011-01-24,2019-09-15,2019-09-15,4998.43
2011-01-25,2019-09-15,2019-09-15,5055.47
2011-01-26,2019-09-15,2019-09-15,5066.72
2011-01-27,2019-09-15,2019-09-15,5146.47
2011-01-28,2019-09-15,2019-09-15,5048.84
2011-01-31,2019-09-15,2019-09-15,5123.12
2011-02-01,2019-09-15,2019-09-15,5145.06
2011-02-02,2019-09-15,2019-09-15,5133.98
2011-02-03,2019-09-15,2019-09-15,5155.13
2011-02-04,2019-09-15,2019-09-15,5104.36
2011-02-07,2019-09-15,2019-09-15,5167.31
2011-02-08,2019-09-15,2019-09-15,5183.6
2011-02-09,2019-09-15,2019-09-15,5188.85
2011-02-10,2019-09-15,2019-09-15,5208.41
2011-02-11,2019-09-15,2019-09-15,5246.06
2011-02-14,2019-09-15,2019-09-15,5244.25
2011-02-15,2019-09-15,2019-09-15,5219.33
2011-02-16,2019-09-15,2019-09-15,5240.06
2011-02-17,2019-09-15,2019-09-15,5244.42
2011-02-18,2019-09-15,2019-09-15,5264.57
2011-02-21,2019-09-15,2019-09-15,
2011-02-22,2019-09-15,2019-09-15,5212.36
2011-02-23,2019-09-15,2019-09-15,5166.4
2011-02-24,2019-09-15,2019-09-15,5133.54
2011-02-25,2019-09-15,2019-09-15,5239.29
2011-02-28,2019-09-15,2019-09-15,5358.26
2011-03-01,2019-09-15,2019-09-15,5204.63
2011-03-02,2019-09-15,2019-09-15,5148.25
2011-03-03,2019-09-15,2019-09-15,5231.64
2011-03-04,2019-09-15,2019-09-15,5176.24
2011-03-07,2019-09-15,2019-09-15,5136.96
2011-03-08,2019-09-15,2019-09-15,5215.9
2011-03-09,2019-09-15,2019-09-15,5208.49
2011-03-10,2019-09-15,2019-09-15,5127.17
2011-03-11,2019-09-15,2019-09-15,5183.48
2011-03-14,2019-09-15,2019-09-15,5129.75
2011-03-15,2019-09-15,2019-09-15,5101.08
2011-03-16,2019-09-15,2019-09-15,5021.71
2011-03-17,2019-09-15,2019-09-15,5068.2
2011-03-18,2019-09-15,2019-09-15,5112.88
2011-03-21,2019-09-15,2019-09-15,5173.86
2011-03-22,2019-09-15,2019-09-15,5136.29
2011-03-23,2019-09-15,2019-09-15,5077.04
2011-03-24,2019-09-15,2019-09-15,5104.32
2011-03-25,2019-09-15,2019-09-15,5146.01
2011-03-28,2019-09-15,2019-09-15,5136.24
2011-03-29,2019-09-15,2019-09-15,5166.21
2011-03-30,2019-09-15,2019-09-15,5237.85
2011-03-31,2019-09-15,2019-09-15,5281.88
2011-04-01,2019-09-15,2019-09-15,5287.42
2011-04-04,2019-09-15,2019-09-15,5283.75
2011-04-05,2019-09-15,2019-09-15,5286.97
2011-04-06,2019-09-15,2019-09-15,5287.92
2011-04-07,2019-09-15,2019-09-15,5226.6
2011-04-08,2019-09-15,2019-09-15,5188.23
2011-04-11,2019-09-15,2019-09-15,5193.55
2011-04-12,2019-09-15,2019-09-15,5182.62
2011-04-13,2019-09-15,2019-09-15,5178.5
2011-04-14,2019-09-15,2019-09-15,5258.93
2011-04-15,2019-09-15,2019-09-15,5326.45
2011-04-18,2019-09-15,2019-09-15,5270.6
2011-04-19,2019-09-15,2019-09-15,5322.12
2011-04-20,2019-09-15,2019-09-15,5383.05
2011-04-21,2019-09-15,2019-09-15,5419.41
2011-04-22,2019-09-15,2019-09-15,
2011-04-25,2019-09-15,2019-09-15,5457.98
2011-04-26,2019-09-15,2019-09-15,5507.56
2011-04-27,2019-09-15,2019-09-15,5544.77
2011-04-28,2019-09-15,2019-09-15,5615.85
2011-04-29,2019-09-15,2019-09-15,5589.96
2011-05-02,2019-09-15,2019-09-15,5595.5
2011-05-03,2019-09-15,2019-09-15,5547.95
2011-05-04,2019-09-15,2019-09-15,5518.0
2011-05-05,2019-09-15,2019-09-15,5513.7
2011-05-06,2019-09-15,2019-09-15,5467.03
2011-05-09,2019-09-15,2019-09-15,5497.67
2011-05-10,2019-09-15,2019-09-15,5589.56
2011-05-11,2019-09-15,2019-09-15,5520.3
2011-05-12,2019-09-15,2019-09-15,5529.72
2011-05-13,2019-09-15,2019-09-15,5472.73
2011-05-16,2019-09-15,2019-09-15,5487.21
2011-05-17,2019-09-15,2019-09-15,5486.44
2011-05-18,2019-09-15,2019-09-15,5540.17
2011-05-19,2019-09-15,2019-09-15,5558.93
2011-05-20,2019-09-15,2019-09-15,5490.96
2011-05-23,2019-09-15,2019-09-15,5431.44
2011-05-24,2019-09-15,2019-09-15,5453.56
2011-05-25,2019-09-15,2019-09-15,5482.21
2011-05-26,2019-09-15,2019-09-15,5556.16
2011-05-27,2019-09-15,2019-09-15,5586.29
2011-05-30,2019-09-15,2019-09-15,
2011-05-31,2019-09-15,2019-09-15,5677.4
2011-06-01,2019-09-15,2019-09-15,5509.91
2011-06-02,2019-09-15,2019-09-15,5470.49
2011-06-03,2019-09-15,2019-09-15,5491.72
2011-06-06,2019-09-15,2019-09-15,5414.03
2011-06-07,2019-09-15,2019-09-15,5475.15
2011-06-08,2019-09-15,2019-09-15,5455.17
2011-06-09,2019-09-15,2019-09-15,5397.79
2011-06-10,2019-09-15,2019-09-15,5263.29
2011-06-13,2019-09-15,2019-09-15,5287.7
2011-06-14,2019-09-15,2019-09-15,5366.41
2011-06-15,2019-09-15,2019-09-15,5274.2
2011-06-16,2019-09-15,2019-09-15,5316.43
2011-06-17,2019-09-15,2019-09-15,5367.69
2011-06-20,2019-09-15,2019-09-15,5436.19
2011-06-21,2019-09-15,2019-09-15,5478.64
2011-06-22,2019-09-15,2019-09-15,5457.57
2011-06-23,2019-09-15,2019-09-15,5343.61
2011-06-24,2019-09-15,2019-09-15,5343.35
2011-06-27,2019-09-15,2019-09-15,5373.76
2011-06-28,2019-09-15,2019-09-15,5416.25
2011-06-29,2019-09-15,2019-09-15,5474.08
2011-06-30,2019-09-15,2019-09-15,5486.96
2011-07-01,2019-09-15,2019-09-15,5589.65
2011-07-04,2019-09-15,2019-09-15,
2011-07-05,2019-09-15,2019-09-15,5632.78
2011-07-06,2019-09-15,2019-09-15,5672.1
2011-07-07,2019-09-15,2019-09-15,5743.04
2011-07-08,2019-09-15,2019-09-15,5727.99
2011-07-11,2019-09-15,2019-09-15,5624.59
2011-07-12,2019-09-15,2019-09-15,5648.44
2011-07-13,2019-09-15,2019-09-15,5589.95
2011-07-14,2019-09-15,2019-09-15,5536.26
2011-07-15,2019-09-15,2019-09-15,5603.81
2011-07-18,2019-09-15,2019-09-15,5560.53
2011-07-19,2019-09-15,2019-09-15,5658.66
2011-07-20,2019-09-15,2019-09-15,5701.31
2011-07-21,2019-09-15,2019-09-15,5750.36
2011-07-22,2019-09-15,2019-09-15,5778.64
2011-07-25,2019-09-15,2019-09-15,5718.65
2011-07-26,2019-09-15,2019-09-15,5731.92
2011-07-27,2019-09-15,2019-09-15,5567.97
2011-07-28,2019-09-15,2019-09-15,5578.33
2011-07-29,2019-09-15,2019-09-15,5582.85
2011-08-01,2019-09-15,2019-09-15,5497.77
2011-08-02,2019-09-15,2019-09-15,5318.6
2011-08-03,2019-09-15,2019-09-15,5283.43
2011-08-04,2019-09-15,2019-09-15,5013.48
2011-08-05,2019-09-15,2019-09-15,4891.47
2011-08-08,2019-09-15,2019-09-15,4450.52
2011-08-09,2019-09-15,2019-09-15,4891.52
2011-08-10,2019-09-15,2019-09-15,4760.5
2011-08-11,2019-09-15,2019-09-15,5021.66
2011-08-12,2019-09-15,2019-09-15,5008.55
2011-08-15,2019-09-15,2019-09-15,5198.83
2011-08-16,2019-09-15,2019-09-15,5177.04
2011-08-17,2019-09-15,2019-09-15,5192.43
2011-08-18,2019-09-15,2019-09-15,4949.63
2011-08-19,2019-09-15,2019-09-15,4855.5
2011-08-22,2019-09-15,2019-09-15,4866.67
2011-08-23,2019-09-15,2019-09-15,4991.21
2011-08-24,2019-09-15,2019-09-15,5057.18
2011-08-25,2019-09-15,2019-09-15,4954.81
2011-08-26,2019-09-15,2019-09-15,5027.57
2011-08-29,2019-09-15,2019-09-15,5194.2
2011-08-30,2019-09-15,2019-09-15,5212.79
2011-08-31,2019-09-15,2019-09-15,5267.84
2011-09-01,2019-09-15,2019-09-15,5185.14
2011-09-02,2019-09-15,2019-09-15,5054.87
2011-09-05,2019-09-15,2019-09-15,
2011-09-06,2019-09-15,2019-09-15,5042.12
2011-09-07,2019-09-15,2019-09-15,5241.9
2011-09-08,2019-09-15,2019-09-15,5192.41
2011-09-09,2019-09-15,2019-09-15,5023.46
2011-09-12,2019-09-15,2019-09-15,5045.55
2011-09-13,2019-09-15,2019-09-15,5064.23
2011-09-14,2019-09-15,2019-09-15,5093.91
2011-09-15,2019-09-15,2019-09-15,5177.62
2011-09-16,2019-09-15,2019-09-15,5224.54
2011-09-19,2019-09-15,2019-09-15,5107.44
2011-09-20,2019-09-15,2019-09-15,5100.93
2011-09-21,2019-09-15,2019-09-15,4831.78
2011-09-22,2019-09-15,2019-09-15,4703.51
2011-09-23,2019-09-15,2019-09-15,4753.74
2011-09-26,2019-09-15,2019-09-15,4819.91
2011-09-27,2019-09-15,2019-09-15,4871.12
2011-09-28,2019-09-15,2019-09-15,4735.13
2011-09-29,2019-09-15,2019-09-15,4823.13
2011-09-30,2019-09-15,2019-09-15,4683.84
2011-10-03,2019-09-15,2019-09-15,4458.06
2011-10-04,2019-09-15,2019-09-15,4650.56
2011-10-05,2019-09-15,2019-09-15,4605.73
2011-10-06,2019-09-15,2019-09-15,4735.06
2011-10-07,2019-09-15,2019-09-15,4590.89
2011-10-10,2019-09-15,2019-09-15,4830.43
2011-10-11,2019-09-15,2019-09-15,4731.68
2011-10-12,2019-09-15,2019-09-15,4821.07
2011-10-13,2019-09-15,2019-09-15,4779.33
2011-10-14,2019-09-15,2019-09-15,4901.69
2011-10-17,2019-09-15,2019-09-15,4776.73
2011-10-18,2019-09-15,2019-09-15,4957.96
2011-10-19,2019-09-15,2019-09-15,4893.83
2011-10-20,2019-09-15,2019-09-15,4927.3
2011-10-21,2019-09-15,2019-09-15,5091.89
2011-10-24,2019-09-15,2019-09-15,5219.22
2011-10-25,2019-09-15,2019-09-15,5122.62
2011-10-26,2019-09-15,2019-09-15,5175.32
2011-10-27,2019-09-15,2019-09-15,5425.14
2011-10-28,2019-09-15,2019-09-15,5425.78
2011-10-31,2019-09-15,2019-09-15,5372.78
2011-11-01,2019-09-15,2019-09-15,5174.5
2011-11-02,2019-09-15,2019-09-15,5298.29
2011-11-03,2019-09-15,2019-09-15,5363.46
2011-11-04,2019-09-15,2019-09-15,5317.32
2011-11-07,2019-09-15,2019-09-15,5328.48
2011-11-08,2019-09-15,2019-09-15,5393.06
2011-11-09,2019-09-15,2019-09-15,5140.91
2011-11-10,2019-09-15,2019-09-15,5149.43
2011-11-11,2019-09-15,2019-09-15,5289.06
2011-11-14,2019-09-15,2019-09-15,5173.57
2011-11-15,2019-09-15,2019-09-15,5230.72
2011-11-16,2019-09-15,2019-09-15,5160.95
2011-11-17,2019-09-15,2019-09-15,5065.96
2011-11-18,2019-09-15,2019-09-15,5111.95
2011-11-21,2019-09-15,2019-09-15,4970.54
2011-11-22,2019-09-15,2019-09-15,4945.18
2011-11-23,2019-09-15,2019-09-15,4799.31
2011-11-24,2019-09-15,2019-09-15,
2011-11-25,2019-09-15,2019-09-15,4820.51
2011-11-28,2019-09-15,2019-09-15,4932.66
2011-11-29,2019-09-15,2019-09-15,4920.87
2011-11-30,2019-09-15,2019-09-15,5161.54
2011-12-01,2019-09-15,2019-09-15,5098.91
2011-12-02,2019-09-15,2019-09-15,5114.48
2011-12-05,2019-09-15,2019-09-15,5153.21
2011-12-06,2019-09-15,2019-09-15,5149.37
2011-12-07,2019-09-15,2019-09-15,5209.31
2011-12-08,2019-09-15,2019-09-15,5084.28
2011-12-09,2019-09-15,2019-09-15,5194.93
2011-12-12,2019-09-15,2019-09-15,5096.0
2011-12-13,2019-09-15,2019-09-15,5047.98
2011-12-14,2019-09-15,2019-09-15,5075.56
2011-12-15,2019-09-15,2019-09-15,5155.2
2011-12-16,2019-09-15,2019-09-15,5211.64
2011-12-19,2019-09-15,2019-09-15,5160.1
2011-12-20,2019-09-15,2019-09-15,5327.66
2011-12-21,2019-09-15,2019-09-15,5329.36
2011-12-22,2019-09-15,2019-09-15,5401.77
2011-12-23,2019-09-15,2019-09-15,5426.39
2011-12-26,2019-09-15,2019-09-15,
2011-12-27,2019-09-15,2019-09-15,5451.27
2011-12-28,2019-09-15,2019-09-15,5378.54
2011-12-29,2019-09-15,2019-09-15,5428.43
2011-12-30,2019-09-15,2019-09-15,5405.96
2012-01-02,2019-09-15,2019-09-15,
2012-01-03,2019-09-15,2019-09-15,5449.31
2012-01-04,2019-09-15,2019-09-15,5353.24
2012-01-05,2019-09-15,2019-09-15,5411.28
2012-01-06,2019-09-15,2019-09-15,5384.59
2012-01-09,2019-09-15,2019-09-15,5368.72
2012-01-10,2019-09-15,2019-09-15,5437.7
2012-01-11,2019-09-15,2019-09-15,5468.92
2012-01-12,2019-09-15,2019-09-15,5428.1
2012-01-13,2019-09-15,2019-09-15,5440.85
2012-01-16,2019-09-15,2019-09-15,
2012-01-17,2019-09-15,2019-09-15,5487.25
2012-01-18,2019-09-15,2019-09-15,5526.29
2012-01-19,2019-09-15,2019-09-15,5548.03
2012-01-20,2019-09-15,2019-09-15,5591.38
2012-01-23,2019-09-15,2019-09-15,5611.26
2012-01-24,2019-09-15,2019-09-15,5651.92
2012-01-25,2019-09-15,2019-09-15,5726.04
2012-01-26,2019-09-15,2019-09-15,5764.27
2012-01-27,2019-09-15,2019-09-15,5775.18
2012-01-30,2019-09-15,2019-09-15,5719.78
2012-01-31,2019-09-15,2019-09-15,5755.59
2012-02-01,2019-09-15,2019-09-15,5813.54
2012-02-02,2019-09-15,2019-09-15,5824.48
2012-02-03,2019-09-15,2019-09-15,5908.86
2012-02-06,2019-09-15,2019-09-15,5887.25
2012-02-07,2019-09-15,2019-09-15,5878.46
2012-02-08,2019-09-15,2019-09-15,5885.18
2012-02-09,2019-09-15,2019-09-15,5834.79
2012-02-10,2019-09-15,2019-09-15,5779.89
2012-02-13,2019-09-15,2019-09-15,5853.3
2012-02-14,2019-09-15,2019-09-15,5776.35
2012-02-15,2019-09-15,2019-09-15,5755.15
2012-02-16,2019-09-15,2019-09-15,5817.22
2012-02-17,2019-09-15,2019-09-15,5815.44
2012-02-20,2019-09-15,2019-09-15,
2012-02-21,2019-09-15,2019-09-15,5726.14
2012-02-22,2019-09-15,2019-09-15,5672.07
2012-02-23,2019-09-15,2019-09-15,5751.05
2012-02-24,2019-09-15,2019-09-15,5754.35
2012-02-27,2019-09-15,2019-09-15,5749.31
2012-02-28,2019-09-15,2019-09-15,5705.03
2012-02-29,2019-09-15,2019-09-15,5691.04
2012-03-01,2019-09-15,2019-09-15,5724.86
2012-03-02,2019-09-15,2019-09-15,5717.73
2012-03-05,2019-09-15,2019-09-15,5770.54
2012-03-06,2019-09-15,2019-09-15,5690.54
2012-03-07,2019-09-15,2019-09-15,5725.74
2012-03-08,2019-09-15,2019-09-15,5699.47
2012-03-09,2019-09-15,2019-09-15,5725.78
2012-03-12,2019-09-15,2019-09-15,5758.06
2012-03-13,2019-09-15,2019-09-15,5885.79
2012-03-14,2019-09-15,2019-09-15,5864.86
2012-03-15,2019-09-15,2019-09-15,5864.18
2012-03-16,2019-09-15,2019-09-15,5897.24
2012-03-19,2019-09-15,2019-09-15,5945.15
2012-03-20,2019-09-15,2019-09-15,5933.79
2012-03-21,2019-09-15,2019-09-15,5920.21
2012-03-22,2019-09-15,2019-09-15,5839.29
2012-03-23,2019-09-15,2019-09-15,5878.33
2012-03-26,2019-09-15,2019-09-15,5940.85
2012-03-27,2019-09-15,2019-09-15,5942.25
2012-03-28,2019-09-15,2019-09-15,5929.47
2012-03-29,2019-09-15,2019-09-15,5932.49
2012-03-30,2019-09-15,2019-09-15,5989.23
2012-04-02,2019-09-15,2019-09-15,6027.64
2012-04-03,2019-09-15,2019-09-15,6003.2
2012-04-04,2019-09-15,2019-09-15,5938.05
2012-04-05,2019-09-15,2019-09-15,5917.78
2012-04-06,2019-09-15,2019-09-15,
2012-04-09,2019-09-15,2019-09-15,5855.32
2012-04-10,2019-09-15,2019-09-15,5728.06
2012-04-11,2019-09-15,2019-09-15,5803.09
2012-04-12,2019-09-15,2019-09-15,5883.95
2012-04-13,2019-09-15,2019-09-15,5850.28
2012-04-16,2019-09-15,2019-09-15,5944.45
2012-04-17,2019-09-15,2019-09-15,5994.53
2012-04-18,2019-09-15,2019-09-15,5950.65
2012-04-19,2019-09-15,2019-09-15,5949.54
2012-04-20,2019-09-15,2019-09-15,6027.04
2012-04-23,2019-09-15,2019-09-15,5956.46
2012-04-24,2019-09-15,2019-09-15,6051.85
2012-04-25,2019-09-15,2019-09-15,6119.42
2012-04-26,2019-09-15,2019-09-15,6133.61
2012-04-27,2019-09-15,2019-09-15,6173.71
2012-04-30,2019-09-15,2019-09-15,6164.86
2012-05-01,2019-09-15,2019-09-15,6231.03
2012-05-02,2019-09-15,2019-09-15,6226.5
2012-05-03,2019-09-15,2019-09-15,6195.29
2012-05-04,2019-09-15,2019-09-15,6143.18
2012-05-07,2019-09-15,2019-09-15,6186.7
2012-05-08,2019-09-15,2019-09-15,6176.23
2012-05-09,2019-09-15,2019-09-15,6155.0
2012-05-10,2019-09-15,2019-09-15,6159.25
2012-05-11,2019-09-15,2019-09-15,6173.69
2012-05-14,2019-09-15,2019-09-15,6093.36
2012-05-15,2019-09-15,2019-09-15,6065.75
2012-05-16,2019-09-15,2019-09-15,5990.27
2012-05-17,2019-09-15,2019-09-15,5819.53
2012-05-18,2019-09-15,2019-09-15,5746.39
2012-05-21,2019-09-15,2019-09-15,5874.71
2012-05-22,2019-09-15,2019-09-15,5886.06
2012-05-23,2019-09-15,2019-09-15,5901.58
2012-05-24,2019-09-15,2019-09-15,5923.22
2012-05-25,2019-09-15,2019-09-15,5896.09
2012-05-28,2019-09-15,2019-09-15,
2012-05-29,2019-09-15,2019-09-15,5985.04
2012-05-30,2019-09-15,2019-09-15,5840.19
2012-05-31,2019-09-15,2019-09-15,5883.82
2012-06-01,2019-09-15,2019-09-15,5732.81
2012-06-04,2019-09-15,2019-09-15,5701.37
2012-06-05,2019-09-15,2019-09-15,5810.18
2012-06-06,2019-09-15,2019-09-15,5942.89
2012-06-07,2019-09-15,2019-09-15,5903.34
2012-06-08,2019-09-15,2019-09-15,5985.77
2012-06-11,2019-09-15,2019-09-15,5849.17
2012-06-12,2019-09-15,2019-09-15,5909.13
2012-06-13,2019-09-15,2019-09-15,5875.51
2012-06-14,2019-09-15,2019-09-15,5965.83
2012-06-15,2019-09-15,2019-09-15,6003.46
2012-06-18,2019-09-15,2019-09-15,6047.47
2012-06-19,2019-09-15,2019-09-15,6073.07
2012-06-20,2019-09-15,2019-09-15,6071.03
2012-06-21,2019-09-15,2019-09-15,5970.72
2012-06-22,2019-09-15,2019-09-15,5965.03
2012-06-25,2019-09-15,2019-09-15,5937.03
2012-06-26,2019-09-15,2019-09-15,5962.82
2012-06-27,2019-09-15,2019-09-15,5986.06
2012-06-28,2019-09-15,2019-09-15,6046.23
2012-06-29,2019-09-15,2019-09-15,6211.69
2012-07-02,2019-09-15,2019-09-15,6272.73
2012-07-03,2019-09-15,2019-09-15,6307.19
2012-07-04,2019-09-15,2019-09-15,
2012-07-05,2019-09-15,2019-09-15,6270.7
2012-07-06,2019-09-15,2019-09-15,6286.25
2012-07-09,2019-09-15,2019-09-15,6295.0
2012-07-10,2019-09-15,2019-09-15,6219.12
2012-07-11,2019-09-15,2019-09-15,6229.59
2012-07-12,2019-09-15,2019-09-15,6246.99
2012-07-13,2019-09-15,2019-09-15,6326.7
2012-07-16,2019-09-15,2019-09-15,6339.05
2012-07-17,2019-09-15,2019-09-15,6402.1
2012-07-18,2019-09-15,2019-09-15,6357.01
2012-07-19,2019-09-15,2019-09-15,6290.45
2012-07-20,2019-09-15,2019-09-15,6252.88
2012-07-23,2019-09-15,2019-09-15,6211.31
2012-07-24,2019-09-15,2019-09-15,6191.4
2012-07-25,2019-09-15,2019-09-15,6191.76
2012-07-26,2019-09-15,2019-09-15,6245.28
2012-07-27,2019-09-15,2019-09-15,6312.5
2012-07-30,2019-09-15,2019-09-15,6331.52
2012-07-31,2019-09-15,2019-09-15,6329.55
2012-08-01,2019-09-15,2019-09-15,6308.27
2012-08-02,2019-09-15,2019-09-15,6315.2
2012-08-03,2019-09-15,2019-09-15,6371.43
2012-08-06,2019-09-15,2019-09-15,6358.58
2012-08-07,2019-09-15,2019-09-15,6285.23
2012-08-08,2019-09-15,2019-09-15,6232.71
2012-08-09,2019-09-15,2019-09-15,6211.38
2012-08-10,2019-09-15,2019-09-15,6220.73
2012-08-13,2019-09-15,2019-09-15,6214.77
2012-08-14,2019-09-15,2019-09-15,6204.92
2012-08-15,2019-09-15,2019-09-15,6237.15
2012-08-16,2019-09-15,2019-09-15,6276.93
2012-08-17,2019-09-15,2019-09-15,6287.06
2012-08-20,2019-09-15,2019-09-15,6265.27
2012-08-21,2019-09-15,2019-09-15,6273.1
2012-08-22,2019-09-15,2019-09-15,6272.94
2012-08-23,2019-09-15,2019-09-15,6249.03
2012-08-24,2019-09-15,2019-09-15,6278.52
2012-08-27,2019-09-15,2019-09-15,6295.36
2012-08-28,2019-09-15,2019-09-15,6313.98
2012-08-29,2019-09-15,2019-09-15,6314.83
2012-08-30,2019-09-15,2019-09-15,6301.56
2012-08-31,2019-09-15,2019-09-15,6318.32
2012-09-03,2019-09-15,2019-09-15,
2012-09-04,2019-09-15,2019-09-15,6365.85
2012-09-05,2019-09-15,2019-09-15,6351.81
2012-09-06,2019-09-15,2019-09-15,6405.81
2012-09-07,2019-09-15,2019-09-15,6411.7
2012-09-10,2019-09-15,2019-09-15,6355.58
2012-09-11,2019-09-15,2019-09-15,6378.5
2012-09-12,2019-09-15,2019-09-15,6393.37
2012-09-13,2019-09-15,2019-09-15,6479.24
2012-09-14,2019-09-15,2019-09-15,6513.54
2012-09-17,2019-09-15,2019-09-15,6493.57
2012-09-18,2019-09-15,2019-09-15,6428.31
2012-09-19,2019-09-15,2019-09-15,6394.34
2012-09-20,2019-09-15,2019-09-15,6293.71
2012-09-21,2019-09-15,2019-09-15,6294.91
2012-09-24,2019-09-15,2019-09-15,6278.51
2012-09-25,2019-09-15,2019-09-15,6183.73
2012-09-26,2019-09-15,2019-09-15,6181.73
2012-09-27,2019-09-15,2019-09-15,6212.88
2012-09-28,2019-09-15,2019-09-15,6202.59
2012-10-01,2019-09-15,2019-09-15,6156.19
2012-10-02,2019-09-15,2019-09-15,6198.51
2012-10-03,2019-09-15,2019-09-15,6217.89
2012-10-04,2019-09-15,2019-09-15,6202.84
2012-10-05,2019-09-15,2019-09-15,6215.67
2012-10-08,2019-09-15,2019-09-15,6200.33
2012-10-09,2019-09-15,2019-09-15,6180.1
2012-10-10,2019-09-15,2019-09-15,6208.06
2012-10-11,2019-09-15,2019-09-15,6204.48
2012-10-12,2019-09-15,2019-09-15,6174.9
2012-10-15,2019-09-15,2019-09-15,6220.92
2012-10-16,2019-09-15,2019-09-15,6255.11
2012-10-17,2019-09-15,2019-09-15,6236.43
2012-10-18,2019-09-15,2019-09-15,6300.98
2012-10-19,2019-09-15,2019-09-15,6253.58
2012-10-22,2019-09-15,2019-09-15,6217.98
2012-10-23,2019-09-15,2019-09-15,6159.88
2012-10-24,2019-09-15,2019-09-15,6159.03
2012-10-25,2019-09-15,2019-09-15,6132.35
2012-10-26,2019-09-15,2019-09-15,6084.78
2012-10-29,2019-09-15,2019-09-15,
2012-10-30,2019-09-15,2019-09-15,
2012-10-31,2019-09-15,2019-09-15,6146.54
2012-11-01,2019-09-15,2019-09-15,6170.32
2012-11-02,2019-09-15,2019-09-15,6216.24
2012-11-05,2019-09-15,2019-09-15,6176.39
2012-11-06,2019-09-15,2019-09-15,6203.03
2012-11-07,2019-09-15,2019-09-15,6175.54
2012-11-08,2019-09-15,2019-09-15,6101.49
2012-11-09,2019-09-15,2019-09-15,6086.24
2012-11-12,2019-09-15,2019-09-15,6073.21
2012-11-13,2019-09-15,2019-09-15,6072.28
2012-11-14,2019-09-15,2019-09-15,5953.57
2012-11-15,2019-09-15,2019-09-15,5922.79
2012-11-16,2019-09-15,2019-09-15,5959.83
2012-11-19,2019-09-15,2019-09-15,6039.64
2012-11-20,2019-09-15,2019-09-15,6072.5
2012-11-21,2019-09-15,2019-09-15,6062.2
2012-11-22,2019-09-15,2019-09-15,
2012-11-23,2019-09-15,2019-09-15,6115.84
2012-11-26,2019-09-15,2019-09-15,6126.08
2012-11-27,2019-09-15,2019-09-15,6093.09
2012-11-28,2019-09-15,2019-09-15,6080.48
2012-11-29,2019-09-15,2019-09-15,6109.36
2012-11-30,2019-09-15,2019-09-15,6122.79
2012-12-03,2019-09-15,2019-09-15,6151.57
2012-12-04,2019-09-15,2019-09-15,6162.12
2012-12-05,2019-09-15,2019-09-15,6138.89
2012-12-06,2019-09-15,2019-09-15,6198.89
2012-12-07,2019-09-15,2019-09-15,6220.64
2012-12-10,2019-09-15,2019-09-15,6221.42
2012-12-11,2019-09-15,2019-09-15,6234.49
2012-12-12,2019-09-15,2019-09-15,6219.2
