rebal_int,top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd,stats_file
2,"(25, 20, 10)",9,139,40,34,16,8,7.59,0.18,5.81,44.1,-0.25,M_nasdaq100_stats_2023.06.04.143827.csv
2,"(25, 20, 10)",9,139,15,34,16,8,7.59,0.18,5.81,44.1,-0.25,M_nasdaq100_stats_2023.06.04.072715.csv
1,"(25, 20, 5)",9,139,80,85,47,4,17.98,0.26,2.45,44.05,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,47,4,17.98,0.26,2.45,44.05,-0.27,W_nasdaq100_stats_2023.05.28.161215.csv
19,"(25, 20, 10)",2,139,15,71,21,10,5.42,0.16,8.11,43.96,-0.26,W_nasdaq100_stats_2023.06.04.125957.csv
4,"(25, 20, 10)",2,139,15,71,22,16,10.13,0.21,4.34,43.96,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,91,21,10,10.26,0.21,4.25,43.6,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 6)",1,139,80,34,16,10,6.9,0.3,6.31,43.54,-0.27,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,21,9,9.98,0.21,4.35,43.41,-0.27,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,41,16,10.18,0.21,4.26,43.37,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",2,139,80,34,21,15,7.52,0.32,5.75,43.24,-0.34,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,82,13,10,10.11,0.21,4.27,43.17,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",2,139,80,57,16,10,7.54,0.32,5.72,43.13,-0.27,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,211,80,64,44,40,7.9,0.32,5.45,43.06,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",1,139,80,34,16,9,7.21,0.31,5.97,43.04,-0.3,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,34,16,16,7.41,0.31,5.77,42.76,-0.36,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,32,17,10.19,0.21,4.19,42.7,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 8)",1,139,80,34,16,10,6.7,0.3,6.37,42.68,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 10)",9,139,15,34,16,8,5.39,0.28,7.91,42.63,-0.18,M_nasdaq100_stats_2023.06.04.070807.csv
3,"(25, 20, 10)",9,139,15,34,16,8,5.39,0.28,7.91,42.63,-0.18,M_nasdaq100_stats_2023.06.04.071918.csv
3,"(25, 20, 10)",9,139,15,34,16,8,5.39,0.28,7.91,42.63,-0.18,M_nasdaq100_stats_2023.06.04.072419.csv
3,"(25, 20, 10)",9,139,15,34,16,8,5.39,0.28,7.91,42.63,-0.18,M_nasdaq100_stats_2023.06.04.072117.csv
4,"(25, 20, 10)",2,139,15,71,21,11,10.08,0.21,4.22,42.54,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,82,37,10,10.29,0.21,4.12,42.39,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,15,34,16,8,7.96,0.33,5.29,42.11,-0.24,M_nasdaq100_stats_2023.06.03.193806.csv
4,"(25, 20, 10)",2,139,15,51,21,10,9.85,0.2,4.25,41.86,-0.29,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 2)",9,139,100,34,16,8,3.33,4.74,12.49,41.59,-0.08,M_nasdaq100_stats_2023.06.03.184434.csv
1,"(25, 20, 2)",9,139,100,34,16,8,3.33,4.74,12.49,41.59,-0.08,M_nasdaq100_stats_2023.06.03.175458.csv
1,"(25, 20, 2)",9,139,100,34,16,8,3.33,4.74,12.49,41.59,-0.08,M_nasdaq100_stats_2023.06.03.175147.csv
1,"(25, 20, 2)",9,139,100,34,16,8,3.33,4.74,12.49,41.59,-0.08,M_nasdaq100_stats_2023.06.03.175516.csv
1,"(25, 20, 2)",9,139,100,34,16,8,3.33,4.74,12.49,41.59,-0.08,M_nasdaq100_stats_2023.06.03.180146.csv
1,"(25, 20, 2)",9,139,100,34,16,8,3.33,4.74,12.49,41.59,-0.08,M_nasdaq100_stats_2023.06.03.175706.csv
4,"(25, 20, 10)",2,139,15,71,32,9,9.81,0.2,4.19,41.1,-0.29,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",2,139,80,23,21,10,7.08,0.31,5.8,41.06,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,34,25,10,6.94,0.3,5.89,40.88,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,139,80,67,16,10,7.36,0.31,5.55,40.85,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,246,80,64,44,40,7.56,0.32,5.38,40.67,-0.33,W_nasdaq100_stats_2023.06.02.160722.csv
4,"(25, 20, 10)",2,139,15,71,21,13,9.67,0.2,4.2,40.61,-0.29,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,28,16,9.64,0.2,4.2,40.49,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,71,17,9,9.48,0.2,4.27,40.48,-0.27,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,82,21,15,9.72,0.2,4.15,40.34,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,46,21,10,9.67,0.2,4.17,40.32,-0.29,W_nasdaq100_stats_2023.06.04.123527.csv
3,"(25, 20, 10)",9,139,16,34,16,8,5.96,0.17,6.75,40.23,-0.21,M_nasdaq100_stats_2023.06.04.114917.csv
6,"(25, 20, 5)",2,139,80,34,21,16,7.03,0.3,5.66,39.79,-0.36,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,85,41,4,16.5,0.25,2.41,39.76,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,55,21,10,9.53,0.2,4.17,39.74,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,33,16,9.5,0.2,4.18,39.71,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 9)",1,139,80,34,16,10,6.2,0.29,6.4,39.68,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,34,21,14,6.99,0.3,5.67,39.63,-0.34,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,41,16,10,6.83,0.3,5.78,39.48,-0.37,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,57,21,10,9.39,0.2,4.18,39.25,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,57,16,9.38,0.2,4.18,39.21,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,82,21,13,9.44,0.2,4.15,39.18,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,34,16,9.37,0.2,4.18,39.17,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 10)",1,139,80,34,16,10,5.97,0.28,6.54,39.04,-0.2,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,34,16,8,6.68,0.3,5.81,38.81,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",2,139,80,34,16,8,6.68,0.3,5.81,38.81,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
4,"(25, 20, 10)",2,139,15,82,29,10,9.52,0.2,4.07,38.75,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,85,40,4,16.18,0.25,2.39,38.67,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
11,"(25, 20, 9)",9,139,40,34,16,8,4.98,0.16,7.74,38.55,-0.55,M_nasdaq100_stats_2023.06.04.143544.csv
6,"(25, 20, 5)",2,139,80,61,16,10,7.07,0.31,5.44,38.46,-0.35,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 3)",9,139,80,85,47,4,17.64,0.25,2.18,38.46,-0.31,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 8)",2,139,80,34,16,8,6.1,0.28,6.26,38.19,-0.22,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 2)",9,139,15,34,16,8,8.37,0.33,4.55,38.08,-0.41,M_nasdaq100_stats_2023.06.03.193643.csv
6,"(25, 20, 6)",9,139,80,34,16,8,6.34,0.29,5.99,37.98,-0.28,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",2,139,80,34,16,14,6.77,0.3,5.6,37.91,-0.34,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,82,25,10,9.33,0.2,4.06,37.88,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,71,17,13,9.26,0.2,4.09,37.87,-0.29,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",2,139,80,34,21,8,6.55,0.29,5.75,37.66,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,91,17,10,9.12,0.2,4.12,37.57,-0.29,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,99,17,10,9.09,0.2,4.13,37.54,-0.29,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,38,4,15.76,0.24,2.38,37.51,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",2,102,80,64,44,40,6.96,0.3,5.38,37.44,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
4,"(25, 20, 10)",2,139,15,71,17,11,9.18,0.2,4.07,37.36,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 4)",2,139,80,34,16,8,6.83,0.3,5.43,37.09,-0.34,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 5)",9,139,80,66,16,9,8.44,0.34,4.39,37.05,-0.49,M_nasdaq100_stats_2023.06.02.184410.csv
6,"(25, 20, 11)",1,139,80,34,16,10,5.61,0.27,6.58,36.91,-0.17,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,49,80,64,44,40,6.95,0.3,5.3,36.84,-0.43,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 7)",9,139,80,34,16,8,6.17,0.29,5.96,36.77,-0.28,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 7)",9,139,80,34,16,8,6.17,0.29,5.96,36.77,-0.28,W_nasdaq100_stats_2023.06.02.193018.csv
4,"(25, 20, 10)",2,139,15,113,21,10,9.07,0.2,4.03,36.55,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",2,139,80,25,16,10,6.23,0.29,5.83,36.32,-0.3,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 7)",9,139,80,34,16,10,6.02,0.28,6.03,36.3,-0.32,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,85,35,4,15.23,0.24,2.38,36.25,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",9,139,80,33,16,10,6.16,0.29,5.84,35.97,-0.26,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",1,139,80,34,16,15,6.51,0.29,5.49,35.74,-0.34,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,85,31,4,15.11,0.24,2.36,35.66,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,33,34,21,10,8.65,0.19,4.12,35.64,-0.27,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,15,53,17,16,8.6,0.19,4.14,35.6,-0.28,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,29,4,15.21,0.24,2.34,35.59,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,51,4,15.26,0.24,2.33,35.56,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,71,31,16,8.73,0.19,4.06,35.44,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",2,139,80,21,16,10,6.36,0.29,5.57,35.43,-0.4,W_nasdaq100_stats_2023.06.02.194324.csv
17,"(25, 20, 10)",2,139,15,71,21,10,5.24,0.16,6.76,35.42,-0.22,W_nasdaq100_stats_2023.06.04.125957.csv
4,"(25, 20, 10)",2,139,41,34,21,10,8.63,0.19,4.1,35.38,-0.3,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,37,34,21,10,8.63,0.19,4.1,35.38,-0.29,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,15,51,17,10,8.55,0.19,4.12,35.23,-0.29,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,45,34,21,10,8.63,0.19,4.08,35.21,-0.3,W_nasdaq100_stats_2023.06.04.122323.csv
1,"(25, 20, 5)",9,139,80,85,46,4,15.11,0.24,2.33,35.21,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,71,32,13,8.82,0.2,3.99,35.19,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,44,4,14.88,0.24,2.36,35.12,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
5,"(25, 20, 10)",2,139,15,71,21,10,7.29,0.18,4.81,35.06,-0.17,W_nasdaq100_stats_2023.06.04.125957.csv
4,"(25, 20, 10)",2,139,43,34,21,10,8.6,0.19,4.07,35.0,-0.31,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,49,34,21,10,8.6,0.19,4.07,35.0,-0.3,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,15,82,21,19,8.83,0.2,3.96,34.97,-0.29,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 10)",2,139,15,34,21,10,5.35,0.27,6.53,34.94,-0.16,W_nasdaq100_stats_2023.06.03.203023.csv
6,"(25, 20, 10)",2,139,15,34,21,10,5.35,0.27,6.53,34.94,-0.16,W_nasdaq100_stats_2023.06.03.201827.csv
6,"(25, 20, 10)",2,139,15,34,21,10,5.35,0.27,6.53,34.94,-0.16,W_nasdaq100_stats_2023.06.04.065959.csv
6,"(25, 20, 10)",2,139,15,34,21,10,5.35,0.27,6.53,34.94,-0.16,W_nasdaq100_stats_2023.06.03.201435.csv
4,"(25, 20, 10)",2,139,15,141,21,10,8.72,0.19,4.0,34.88,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,73,32,16,8.57,0.19,4.06,34.79,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,82,21,17,8.67,0.19,4.01,34.77,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 5)",2,139,80,17,16,10,6.09,0.28,5.68,34.59,-0.38,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,31,34,21,10,8.45,0.19,4.08,34.48,-0.28,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,15,123,21,10,8.59,0.19,4.01,34.45,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,85,62,4,14.9,0.24,2.31,34.42,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,115,17,10,8.6,0.19,3.99,34.31,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",9,139,80,34,19,8,6.03,0.28,5.69,34.31,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 9)",9,139,80,34,16,10,5.56,0.27,6.09,33.86,-0.28,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,53,34,21,10,8.41,0.19,4.02,33.81,-0.32,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,57,34,21,10,8.41,0.19,4.02,33.81,-0.32,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,55,34,21,10,8.41,0.19,4.02,33.81,-0.32,W_nasdaq100_stats_2023.06.04.122323.csv
6,"(25, 20, 5)",9,139,80,65,16,10,6.27,0.29,5.39,33.8,-0.36,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,85,43,4,14.56,0.24,2.32,33.78,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",9,139,80,34,13,8,6.0,0.28,5.63,33.78,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,67,34,21,10,8.4,0.19,4.02,33.77,-0.32,W_nasdaq100_stats_2023.06.04.122323.csv
6,"(25, 20, 5)",9,139,80,34,31,8,6.08,0.28,5.55,33.74,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,71,65,16,8.55,0.19,3.94,33.69,-0.33,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",2,99,80,64,44,40,6.44,0.29,5.22,33.62,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,79,80,64,44,40,6.44,0.29,5.22,33.62,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,82,80,64,44,40,6.44,0.29,5.22,33.62,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,97,80,64,44,40,6.44,0.29,5.22,33.62,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,96,80,64,44,40,6.44,0.29,5.22,33.62,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,89,80,64,44,40,6.44,0.29,5.22,33.62,-0.29,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",1,139,80,73,16,10,6.18,0.29,5.4,33.37,-0.28,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,34,21,10,8.31,0.19,3.99,33.16,-0.33,W_nasdaq100_stats_2023.06.04.123039.csv
4,"(25, 20, 10)",2,139,15,34,21,10,8.31,0.19,3.99,33.16,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,29,34,21,10,8.09,0.19,4.09,33.09,-0.26,W_nasdaq100_stats_2023.06.04.122323.csv
4,"(25, 20, 10)",2,139,21,34,21,10,7.88,0.19,4.19,33.02,-0.24,W_nasdaq100_stats_2023.06.04.122323.csv
1,"(25, 20, 5)",9,139,80,83,41,4,14.31,0.23,2.3,32.91,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,79,17,16,8.24,0.19,3.99,32.88,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 1)",9,139,80,34,16,10,8.47,0.33,3.87,32.78,-0.63,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,37,16,8,5.94,0.28,5.51,32.73,-0.33,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,61,34,21,10,8.24,0.19,3.97,32.71,-0.33,W_nasdaq100_stats_2023.06.04.122323.csv
6,"(25, 20, 5)",9,139,80,49,16,10,6.02,0.28,5.43,32.69,-0.43,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,59,21,10,8.2,0.19,3.94,32.31,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,25,34,21,10,7.85,0.19,4.11,32.26,-0.25,W_nasdaq100_stats_2023.06.04.122323.csv
3,"(25, 20, 10)",9,139,13,34,16,8,4.76,0.15,6.76,32.18,-0.17,M_nasdaq100_stats_2023.06.04.073557.csv
6,"(25, 20, 10)",2,139,15,71,21,10,6.9,0.18,4.66,32.15,-0.24,W_nasdaq100_stats_2023.06.04.125957.csv
4,"(25, 20, 10)",2,139,15,71,25,16,8.06,0.19,3.97,32.0,-0.33,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",9,139,80,34,33,10,5.9,0.28,5.42,31.98,-0.29,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 11)",9,139,80,34,16,10,5.08,0.26,6.29,31.95,-0.24,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,85,36,4,13.88,0.23,2.3,31.92,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
3,"(25, 20, 5)",9,139,8,34,16,8,4.5,0.15,7.07,31.82,-0.2,M_nasdaq100_stats_2023.06.04.141304.csv
4,"(25, 20, 10)",2,139,15,71,17,7,8.02,0.19,3.96,31.76,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",3,139,80,34,16,8,5.69,0.27,5.56,31.64,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
4,"(25, 20, 10)",2,139,15,59,17,10,7.94,0.19,3.97,31.52,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,71,32,29,8.37,0.19,3.76,31.47,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
2,"(25, 20, 10)",2,139,15,71,21,10,9.82,0.2,3.2,31.42,-0.27,W_nasdaq100_stats_2023.06.04.125957.csv
9,"(25, 20, 10)",2,139,15,71,21,10,5.9,0.16,5.32,31.39,-0.3,W_nasdaq100_stats_2023.06.04.125957.csv
6,"(25, 20, 5)",1,139,80,34,16,8,5.69,0.27,5.5,31.3,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
6,"(25, 20, 5)",1,139,80,34,16,8,5.69,0.27,5.5,31.3,-0.31,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 8)",9,139,9,34,16,8,4.19,0.14,7.4,31.01,-0.2,M_nasdaq100_stats_2023.06.04.140817.csv
6,"(25, 20, 5)",1,139,80,61,16,10,6.01,0.28,5.16,31.01,-0.35,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 5)",9,139,80,81,16,10,5.85,0.28,5.3,31.0,-0.28,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 8)",9,139,80,34,16,8,5.23,0.26,5.91,30.91,-0.26,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 5)",9,139,80,85,64,4,13.6,0.23,2.27,30.87,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,55,32,16,7.85,0.19,3.93,30.85,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
4,"(25, 20, 10)",2,139,15,34,21,10,7.21,0.18,4.23,30.5,-0.22,W_nasdaq100_stats_2023.06.04.120813.csv
4,"(25, 20, 10)",2,139,15,34,21,10,7.21,0.18,4.23,30.5,-0.22,W_nasdaq100_stats_2023.06.04.121818.csv
12,"(25, 20, 9)",9,139,40,34,16,8,3.65,0.15,8.35,30.48,-0.23,M_nasdaq100_stats_2023.06.04.143544.csv
1,"(25, 20, 10)",9,139,113,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,124,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,146,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,157,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,168,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,179,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,97,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,86,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,129,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,93,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,145,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,102,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,15,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.04.072419.csv
1,"(25, 20, 10)",9,139,177,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,193,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,209,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,133,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,15,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.04.071918.csv
1,"(25, 20, 10)",9,139,161,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,109,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,142,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,15,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.04.072117.csv
1,"(25, 20, 10)",9,139,15,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.04.071612.csv
1,"(25, 20, 10)",9,139,121,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,135,34,16,8,5.61,0.28,5.43,30.46,-0.24,M_nasdaq100_stats_2023.06.03.194621.csv
